SA4_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
207,20,3,3,11,3,35,4,14,6,280,0,381,4,4,0,10,0,14,0,24,3,67,0,131,3,7,0,9,0,16,0,51,4,88,0,182,3,3,0,3,0,27,0,37,3,58,0,132,7,13,4,20,5,45,3,67,5,124,0,292,11,36,0,30,0,98,3,135,21,148,3,486,32,78,3,57,3,169,12,183,17,191,0,744,41,100,3,139,14,383,14,199,28,250,3,1168,99,142,9,332,14,582,20,238,29,350,3,1822,165,178,14,466,28,580,22,165,22,319,7,1969,172,111,13,568,32,665,26,171,19,252,4,2034,253,126,11,698,51,670,21,128,30,212,3,2212,815,232,28,1666,133,1450,41,223,46,418,18,5069,968,194,35,1946,150,598,39,165,24,221,11,4346,1047,157,17,1499,173,315,39,98,16,150,4,3509,975,61,13,814,111,1200,24,107,23,114,4,3446,4243,356,75,5309,465,1927,99,275
208,21,3,0,19,3,19,3,12,3,131,3,220,5,3,0,4,0,13,0,16,3,45,0,98,3,9,0,8,5,10,0,22,0,51,0,106,0,0,0,0,0,10,0,17,3,40,0,72,3,15,0,13,0,21,0,55,3,71,0,181,7,21,0,26,0,50,3,109,10,96,0,329,29,42,3,69,5,134,0,115,15,173,3,586,41,85,9,123,4,283,11,160,23,177,8,923,83,169,5,349,10,547,19,210,28,267,3,1709,141,163,10,620,33,580,22,170,28,263,5,2046,179,137,19,722,56,664,31,160,28,202,6,2201,321,141,19,939,68,744,23,124,22,197,9,2607,1005,259,37,2313,208,1644,64,238,42,305,15,6122,1251,203,52,2747,252,545,58,160,31,175,9,5482,1345,139,36,2125,261,349,45,113,19,111,0,4540,1171,82,28,1015,176,1645,17,93,37,111,4,4398,4773,281,79,5989,552,2002,100,249
209,15,6,3,16,4,26,0,12,10,291,3,380,3,3,3,4,0,15,4,20,9,95,0,147,0,7,0,10,0,20,0,73,8,125,5,253,0,3,0,0,0,22,0,50,6,74,0,160,6,15,0,23,0,51,0,118,7,385,3,608,14,37,0,48,3,209,5,258,32,308,9,921,28,90,7,110,8,436,14,298,43,532,12,1583,56,163,9,219,20,968,28,405,71,572,18,2531,154,315,27,710,70,1557,49,463,83,748,21,4206,353,302,29,1280,103,1471,63,336,74,684,11,4708,440,269,35,1705,158,1413,46,284,71,533,20,4971,657,224,45,1781,177,1241,66,225,64,495,11,4996,2043,413,82,4054,478,2228,115,317,106,576,35,10447,2008,241,76,3534,419,834,97,183,43,250,16,7691,1612,137,48,2197,295,415,54,103,28,152,7,5052,1174,68,32,950,156,797,15,78,29,87,5,3387,2502,149,54,2917,299,914,63,114
210,12,3,3,3,0,20,3,11,11,320,10,398,0,3,0,3,0,11,0,26,4,82,0,130,3,4,0,8,0,22,0,59,8,166,6,280,4,0,0,0,0,26,0,61,12,91,0,196,4,3,0,17,0,72,3,150,24,548,4,829,10,38,0,34,3,185,5,279,37,435,4,1031,27,71,8,69,11,418,13,365,43,630,24,1671,53,112,15,193,15,861,14,454,82,678,22,2498,112,205,12,554,50,1354,32,435,79,795,25,3652,296,218,29,952,78,1247,47,310,72,607,22,3878,362,164,25,1093,83,1177,46,219,47,471,16,3701,518,137,31,1192,116,984,47,201,35,395,17,3660,1543,219,53,2525,298,1583,84,233,68,558,18,7186,1376,128,32,2046,243,597,56,126,31,219,13,4870,1169,71,26,1228,194,304,23,76,22,131,3,3245,855,37,19,573,117,499,11,41,28,68,8,2247,1578,105,43,1386,167,494,42,80
211,14,11,3,19,3,18,0,11,5,161,3,256,3,7,3,9,0,13,0,15,0,48,0,99,6,4,0,10,0,19,0,42,3,73,0,161,0,3,0,5,0,14,0,45,0,46,0,121,5,21,5,23,0,46,4,77,5,182,0,375,16,39,3,38,3,130,3,178,16,161,4,591,30,95,3,81,6,303,15,244,26,309,3,1121,47,170,3,261,32,687,16,365,45,329,11,1970,155,275,15,800,54,1271,30,384,61,579,12,3636,310,321,28,1494,113,1398,55,323,57,440,12,4563,380,246,28,1759,146,1405,65,269,62,393,10,4761,625,267,39,2079,167,1374,53,213,53,343,11,5233,2064,391,81,4535,492,2384,100,355,77,437,10,10918,2173,274,65,4231,442,876,114,183,42,243,4,8643,1820,150,41,2366,281,424,62,98,18,148,5,5411,1430,73,23,1097,184,814,32,65,29,75,10,3826,2797,145,60,3005,317,1050,56,128
212,28,6,10,34,0,53,0,36,14,664,3,853,7,6,0,10,0,25,0,48,9,147,4,255,6,14,0,14,0,50,0,136,13,280,3,524,4,0,0,9,0,42,0,132,8,178,0,371,15,47,3,42,3,110,3,293,19,642,7,1185,27,79,4,64,3,386,13,488,56,602,10,1736,72,188,13,159,16,973,18,614,100,865,24,3038,119,310,27,491,36,1935,37,805,124,991,37,4902,326,521,44,1321,109,3133,79,883,156,1254,34,7853,789,491,56,2314,217,2990,94,658,136,948,31,8720,1040,389,66,2683,213,2574,83,452,87,728,22,8329,1495,309,69,2878,229,2189,69,339,78,648,21,8321,4309,598,114,5346,607,3362,135,477,136,896,43,16010,3650,299,82,4192,489,1281,102,244,65,431,19,10844,2544,144,44,2239,303,614,49,104,25,210,12,6285,1784,84,32,944,173,944,32,88,44,110,3,4233,3378,165,65,2574,253,1019,61,106
213,22,10,11,15,3,43,3,28,19,548,8,713,11,8,3,9,0,19,0,32,12,190,3,286,7,18,3,8,0,37,6,118,18,319,6,546,0,6,0,3,0,49,0,136,15,169,3,386,15,37,3,23,0,111,5,271,37,723,12,1236,27,66,5,76,5,383,3,510,60,555,8,1703,50,163,12,143,21,825,17,610,95,867,27,2826,93,264,27,411,49,1942,49,812,128,948,26,4750,277,416,33,1149,88,2936,60,813,177,1143,44,7133,664,459,51,1970,160,2906,103,612,154,979,43,8097,878,330,58,2260,202,2709,89,451,101,701,23,7810,1308,274,62,2332,261,2206,57,334,98,572,21,7534,3874,460,127,4699,611,3599,135,444,137,788,33,14908,3473,289,103,3899,541,1241,98,207,86,361,15,10314,2688,164,59,2341,387,614,55,123,27,200,11,6663,1775,73,33,1026,243,1088,25,70,41,104,8,4485,3309,159,66,2513,389,968,67,103
214,9,0,0,11,0,13,0,3,4,71,0,116,3,0,0,3,0,3,0,10,0,24,0,48,3,0,0,5,0,3,3,20,4,32,0,78,0,3,0,0,0,6,0,9,0,19,0,36,7,10,3,7,0,6,0,30,3,84,0,151,9,19,3,26,4,57,3,78,6,76,6,285,15,43,3,54,4,143,5,112,5,176,0,559,33,72,5,147,19,338,8,181,24,213,8,1047,75,159,14,403,29,667,19,213,44,282,14,1912,148,164,16,867,73,769,29,158,32,222,8,2486,188,151,20,1075,102,719,36,142,37,171,5,2644,330,128,29,1222,89,651,23,109,25,137,7,2750,1058,187,48,2387,222,1007,69,137,47,187,11,5355,997,130,35,1927,172,378,53,81,14,83,3,3873,870,79,30,1011,117,178,25,36,5,53,3,2409,558,28,22,420,53,353,13,19,25,28,0,1519,1114,72,23,1214,111,394,20,56
215,16,0,0,18,0,6,0,4,0,34,0,89,9,0,0,12,3,6,0,3,0,23,0,56,6,3,0,19,0,6,0,14,0,33,0,87,0,0,0,3,0,3,0,6,0,14,0,30,18,4,0,25,0,11,0,25,0,99,0,179,13,8,0,19,7,54,10,42,7,67,3,231,37,23,5,53,6,100,10,76,11,158,5,482,44,52,8,141,14,260,7,113,24,161,11,834,93,92,7,394,34,362,20,97,24,159,10,1305,182,70,13,595,59,325,25,91,21,97,9,1483,174,71,11,554,59,246,20,47,16,77,11,1279,251,55,11,571,49,213,19,34,17,48,12,1271,564,77,25,928,104,241,31,45,12,54,8,2091,462,41,17,514,70,83,21,16,5,25,3,1249,294,14,9,267,34,27,10,10,3,11,0,674,182,6,0,102,12,48,3,3,0,0,3,368,238,10,8,228,28,80,9,4
216,10,3,6,10,0,7,0,4,0,35,3,80,9,0,0,5,0,7,0,3,0,11,0,35,10,3,0,8,0,9,0,9,0,29,0,66,0,0,0,4,0,4,0,9,0,11,0,37,12,4,0,4,0,17,0,25,4,90,0,166,7,7,0,19,0,45,0,34,11,88,0,209,35,17,0,46,3,56,3,54,13,130,3,369,41,44,3,95,14,172,3,86,24,133,4,625,80,60,11,272,15,339,5,97,30,158,6,1075,152,61,17,442,53,311,16,76,21,104,5,1264,153,62,18,464,46,259,17,57,24,65,9,1163,228,45,4,545,59,184,18,39,4,63,3,1184,567,75,31,862,100,253,36,37,25,57,3,2055,450,27,19,561,64,82,18,20,5,13,3,1261,306,11,6,286,38,34,12,14,0,5,3,711,167,7,4,112,16,48,3,3,0,3,0,366,277,15,8,233,26,59,9,20
217,15,0,3,8,0,4,0,3,0,24,4,69,10,5,0,5,0,10,0,5,0,7,0,36,7,0,0,6,0,7,0,3,0,13,4,42,4,0,0,0,0,0,3,4,0,5,0,24,18,3,0,14,0,12,0,15,3,45,0,116,13,18,0,17,3,14,4,33,6,32,0,141,37,13,3,48,6,56,3,48,5,88,7,314,41,43,5,96,10,172,13,92,19,107,3,595,89,74,11,303,26,306,8,106,19,106,4,1051,112,81,8,505,51,257,14,67,18,68,9,1195,133,67,20,532,40,229,10,41,15,54,3,1145,170,59,14,548,40,177,17,25,15,40,4,1112,484,78,27,898,84,231,24,43,18,40,0,1921,362,40,28,607,69,86,21,18,8,27,3,1263,245,24,4,283,44,46,8,3,5,3,4,667,135,7,6,109,17,54,4,0,6,7,0,352,224,24,10,261,25,61,7,8
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,6,0,0,3,0,0,0,3,0,29,0,47,0,0,0,3,0,3,0,5,0,9,0,25,0,3,0,0,0,8,0,10,0,17,0,38,0,0,0,0,0,10,0,4,0,11,0,25,7,4,0,3,0,12,0,16,0,48,3,90,10,6,0,4,0,21,3,51,6,56,3,156,14,24,3,24,0,65,7,76,8,100,3,326,20,29,4,58,4,176,5,119,28,145,5,591,67,78,3,218,17,434,11,131,19,227,7,1212,133,87,8,508,46,501,11,124,25,180,3,1639,187,78,12,652,43,459,12,100,20,127,4,1703,344,71,12,774,78,485,23,82,26,125,3,2030,1179,161,29,1720,192,889,53,115,31,162,4,4545,1221,101,27,1655,205,351,46,66,20,68,3,3773,1136,55,17,971,144,175,25,41,15,40,4,2619,903,33,21,415,88,397,9,22,11,39,3,1946,1697,65,17,1394,140,476,37,48
302,3,0,0,0,0,7,0,3,0,62,0,73,0,0,0,0,0,0,0,6,0,24,0,37,0,0,0,0,0,3,0,15,0,19,0,36,0,0,0,0,0,5,0,14,0,11,0,33,3,5,0,0,0,13,0,31,4,65,0,118,3,10,0,6,0,24,0,45,0,76,5,176,0,14,0,23,4,103,3,79,9,112,0,348,13,35,5,57,3,208,9,124,21,133,3,607,47,72,3,152,15,436,17,131,22,189,7,1087,154,90,9,370,32,473,16,111,25,169,3,1460,162,80,10,496,37,437,11,112,28,128,0,1503,275,67,7,600,73,477,18,69,25,109,8,1727,908,154,36,1284,174,831,37,118,37,162,5,3741,974,86,27,1352,189,299,48,60,22,74,3,3139,917,62,21,903,172,182,34,33,10,51,0,2382,649,33,5,423,107,347,11,35,13,32,0,1652,1466,73,33,1234,183,426,33,57
303,12,0,5,10,0,8,0,7,4,189,6,231,8,4,0,5,0,12,0,13,5,58,0,102,5,9,0,10,0,16,0,41,3,94,0,169,0,0,0,3,0,11,0,45,5,44,0,96,4,12,0,6,0,37,0,78,10,206,3,361,6,24,3,20,3,110,3,162,6,167,5,512,24,68,6,54,5,237,5,195,16,267,5,875,38,130,4,121,12,505,19,235,26,268,8,1368,100,163,5,352,24,771,22,279,36,410,15,2171,231,170,16,653,59,786,31,195,49,291,5,2489,243,128,17,746,52,746,21,141,47,235,7,2386,437,126,26,865,80,692,34,129,22,216,13,2625,1322,269,44,1982,226,1308,58,192,47,329,12,5786,1521,158,39,2044,277,488,52,118,30,144,3,4874,1318,114,23,1480,182,278,34,62,14,97,3,3607,1065,57,18,722,140,638,13,50,22,64,3,2793,2526,132,48,2272,269,783,56,96
304,8,0,0,0,0,7,0,4,3,58,0,79,3,3,3,0,0,3,0,9,0,15,0,34,0,0,0,3,0,3,0,12,3,19,0,45,0,0,0,0,0,4,0,15,0,15,0,34,0,4,0,3,0,12,0,22,4,44,0,92,3,11,0,0,0,29,0,38,7,53,0,137,9,10,0,15,0,57,0,58,3,72,0,221,21,45,0,43,3,119,0,84,17,108,0,440,23,57,7,106,13,216,11,99,8,122,4,666,57,73,3,231,16,283,9,86,15,117,0,901,74,48,12,297,27,377,6,66,16,95,0,1022,145,53,8,366,36,392,9,53,16,81,0,1149,506,100,12,1019,107,797,27,94,29,159,0,2852,672,109,29,1280,144,306,21,70,16,87,3,2742,832,62,25,980,116,161,33,45,6,47,0,2304,709,41,3,446,113,628,8,35,20,40,3,2057,2138,95,27,2166,215,778,51,127
305,10,0,0,3,0,17,3,4,4,85,0,124,0,0,0,0,0,3,0,5,0,14,0,27,0,4,3,3,0,0,0,12,0,24,0,40,0,0,0,0,0,4,0,20,0,6,0,26,8,4,0,0,0,4,0,17,0,48,0,82,5,6,0,15,0,19,0,39,3,51,0,129,13,32,0,18,0,52,0,57,3,58,0,243,17,30,0,41,0,118,0,60,7,53,4,331,36,53,6,69,5,199,4,81,6,94,0,560,56,52,4,154,12,204,3,70,12,106,3,682,73,49,3,200,14,279,9,54,13,102,0,799,100,48,3,238,17,291,7,51,11,79,0,840,374,86,13,616,72,656,27,74,28,99,4,2050,465,58,9,858,105,246,26,65,13,71,3,1912,596,57,12,756,124,134,23,42,6,45,3,1796,573,41,8,443,113,813,8,44,36,40,0,2117,2720,209,55,3076,369,1080,53,112
306,13,0,0,5,0,3,0,6,9,48,0,98,7,4,0,4,0,3,0,8,3,35,0,66,4,0,0,5,0,10,0,17,0,38,0,71,0,3,0,0,0,14,0,11,0,27,3,60,11,12,0,6,3,11,3,46,7,133,0,235,10,10,0,20,0,44,3,72,18,121,0,305,26,34,3,55,0,137,3,119,23,214,4,630,45,69,4,115,7,327,13,207,32,229,3,1045,80,133,10,329,26,520,24,191,38,278,14,1644,207,160,21,669,37,520,26,139,36,182,9,2010,276,93,10,718,63,445,32,102,32,127,6,1909,439,95,14,709,66,369,35,62,26,84,4,1906,1093,124,38,1300,169,495,47,120,41,113,7,3545,936,80,31,913,134,174,36,36,21,33,3,2386,698,41,23,436,76,73,14,29,11,17,0,1426,428,24,9,213,26,152,6,8,14,14,0,892,655,36,15,479,72,131,17,19
307,19,0,0,11,0,9,0,3,0,15,3,61,17,0,0,7,0,7,0,3,0,9,3,39,4,6,0,9,0,10,0,7,0,12,0,47,4,0,3,4,0,3,0,9,0,7,0,29,18,5,0,9,6,12,0,11,0,70,0,129,18,10,0,23,0,34,3,31,0,74,0,188,23,26,3,50,6,83,0,46,16,151,0,393,47,22,3,102,6,205,4,64,11,124,9,592,85,66,9,290,19,374,8,98,16,148,3,1118,165,60,11,418,39,359,16,67,12,103,3,1260,172,41,8,410,41,285,19,39,12,61,3,1093,238,50,6,439,43,221,13,27,11,39,3,1085,576,53,16,669,91,321,35,40,34,51,8,1891,419,36,6,493,53,100,19,11,3,15,4,1168,276,21,11,233,37,34,12,3,4,11,0,635,171,3,3,84,17,66,8,0,9,3,0,375,296,17,16,220,29,59,10,3
308,19,0,3,6,0,14,0,0,0,50,0,102,3,0,0,4,0,6,0,8,0,26,0,50,7,0,0,6,0,3,0,11,0,33,0,70,3,4,0,0,0,0,0,9,0,20,0,33,3,3,0,13,0,8,0,30,7,97,0,160,9,11,0,13,3,31,3,60,9,102,3,243,27,23,3,28,0,77,6,91,11,203,0,475,35,37,3,68,8,226,9,125,21,207,10,751,68,49,12,224,20,460,11,138,23,230,7,1244,150,103,15,440,46,511,21,94,36,144,10,1560,197,69,4,539,49,534,21,91,26,99,3,1631,300,60,15,625,65,526,24,66,33,80,8,1807,887,79,24,1248,138,1169,54,121,80,107,14,3928,839,59,39,1320,144,275,55,39,26,47,4,2849,762,43,21,644,112,115,26,22,14,26,3,1795,485,12,13,217,54,459,9,20,33,31,0,1335,952,45,30,884,112,315,26,32
309,26,11,4,14,3,26,3,12,4,190,0,298,6,0,0,3,0,16,0,17,3,59,3,112,9,10,0,11,0,18,0,36,3,73,0,151,3,3,0,3,0,10,0,44,0,58,0,123,10,24,3,16,0,30,3,98,11,202,3,403,13,39,3,43,10,127,4,215,18,202,3,663,42,126,5,75,9,248,11,268,23,337,12,1155,69,159,8,244,17,722,16,405,51,426,7,2123,196,343,19,794,60,1292,55,473,81,586,12,3921,395,393,30,1507,108,1473,45,368,85,467,10,4875,542,271,31,1733,123,1329,46,277,65,346,16,4770,871,247,28,2013,155,1179,45,200,50,267,19,5083,2536,424,78,3764,405,1840,113,278,82,367,13,9903,2548,237,60,3019,382,688,80,144,39,158,12,7365,1944,148,32,1727,214,325,60,70,21,84,9,4635,1258,78,22,721,136,671,22,70,40,54,0,3074,2518,186,46,2141,183,668,46,100
310,4,3,0,0,0,11,0,13,9,125,0,162,3,5,0,0,0,3,0,13,3,36,0,67,3,3,0,7,0,12,0,18,3,77,0,124,3,0,0,0,0,11,0,31,3,43,0,92,8,9,0,8,0,28,0,75,10,245,0,384,10,23,0,19,3,87,5,138,26,220,3,523,22,34,4,46,0,224,3,172,29,382,6,938,35,95,4,122,12,543,11,311,47,486,9,1673,96,137,15,408,49,1150,30,335,63,516,15,2812,312,182,23,816,91,1260,40,283,73,370,12,3467,355,142,21,990,110,1058,38,177,49,221,7,3173,594,129,19,1040,101,849,33,121,46,204,11,3145,1904,186,53,1979,278,1157,61,173,74,234,20,6129,1553,108,27,1488,239,398,50,77,24,93,0,4068,1204,61,25,809,139,187,38,28,19,39,4,2559,721,26,12,304,81,226,8,21,12,32,4,1451,1016,39,17,640,85,212,24,22
311,9,0,3,3,0,17,0,12,4,150,4,206,3,9,0,0,0,3,0,6,3,50,0,73,3,3,0,3,0,8,0,21,3,69,0,119,0,0,0,0,0,15,0,19,0,50,0,85,5,13,4,10,0,23,4,62,6,276,0,402,5,16,0,23,6,77,3,137,20,227,6,517,22,48,7,39,3,246,3,186,23,344,9,919,33,83,4,101,14,623,17,258,41,487,7,1672,101,149,14,388,40,1125,20,353,84,499,20,2794,328,182,27,829,83,1262,41,279,71,387,16,3503,429,149,13,977,96,1042,34,198,61,252,4,3248,688,122,28,1077,105,830,42,148,48,219,8,3321,1949,218,72,2031,268,1150,64,168,61,260,14,6256,1649,99,47,1496,220,468,39,81,27,113,3,4250,1149,74,23,761,157,208,35,31,10,52,0,2505,729,27,15,333,77,227,11,20,9,23,3,1472,1025,37,16,583,89,285,23,28
312,15,0,3,3,0,13,0,0,0,50,0,87,3,0,0,0,0,4,0,4,3,14,0,31,7,0,0,7,0,3,0,5,0,18,0,49,0,0,0,3,0,0,0,9,0,6,0,23,4,5,0,5,0,4,0,27,3,59,0,110,4,0,0,11,0,18,0,30,0,59,0,132,14,13,3,18,3,63,3,43,0,103,3,276,21,18,0,49,3,167,3,83,17,122,3,497,51,57,5,188,15,347,9,100,17,142,4,935,110,65,15,340,35,370,11,85,17,89,0,1135,130,51,10,411,33,380,19,66,27,63,3,1203,212,45,17,487,48,416,14,37,19,51,3,1353,592,71,27,977,111,845,38,60,65,60,9,2845,625,59,30,980,101,234,44,31,16,28,4,2151,570,36,19,487,76,95,14,15,8,16,0,1339,344,5,14,167,41,321,8,21,27,12,0,963,706,40,36,727,106,224,25,12
313,11,3,0,4,0,8,0,4,3,39,0,69,0,5,0,0,0,3,0,4,3,21,0,38,0,4,0,5,0,5,0,10,3,30,0,54,0,0,0,3,0,0,0,13,0,19,0,33,6,5,0,7,0,14,0,39,8,130,0,204,8,5,0,12,0,32,4,75,14,112,0,271,12,21,0,29,4,123,9,106,15,255,3,580,18,46,3,72,8,316,12,188,30,351,4,1051,57,91,6,301,23,698,18,222,41,367,11,1842,178,124,16,570,63,740,24,166,48,272,5,2213,240,96,19,683,60,695,40,144,34,196,6,2213,394,86,12,802,62,541,20,70,20,168,3,2184,1135,130,37,1395,163,744,47,137,57,196,6,4039,929,91,26,986,135,295,42,56,13,69,10,2659,742,45,15,527,72,133,25,32,6,42,0,1649,441,23,10,233,32,158,11,20,10,13,0,941,656,37,20,448,50,189,22,21
